order_id,customer_id,customer_name,city,state,category,product_name,quantity,price,total_amount,payment_method,order_date
1510,62,Amit Singh,Pune,Karnataka,Accessories,Bag,5,45512,227560,Debit Card,2025-01-01
1511,91,Rohit Yadav,Bangalore,Gujarat,Electronics,Headphones,4,48689,194756,Credit Card,2025-03-14
1512,59,Pooja Meena,Delhi,Delhi,Fashion,T-Shirt,5,31702,158510,Credit Card,2025-06-07
1513,79,Karan Mehta,Bangalore,Delhi,Electronics,Headphones,3,26632,79896,Credit Card,2025-03-04
1514,11,Rohit Yadav,Mumbai,Delhi,Accessories,Bag,1,48322,48322,Cash,2025-01-14
1515,85,Karan Mehta,Jaipur,Delhi,Electronics,Laptop,1,13166,13166,Cash,2025-02-03
1516,64,Rohit Yadav,Mumbai,Gujarat,Home,Chair,5,8760,43800,Credit Card,2025-01-03
1517,29,Anjali Verma,Jaipur,Delhi,Home,Table,3,45341,136023,Credit Card,2025-04-13
1518,36,Vikas Singh,Pune,Rajasthan,Electronics,Headphones,1,10363,10363,Credit Card,2025-03-13
1519,22,Vikas Singh,Jaipur,Maharashtra,Electronics,Headphones,4,27197,108788,Credit Card,2025-05-23
1520,54,Vikas Singh,Bangalore,Rajasthan,Fashion,Shoes,3,10536,31608,Credit Card,2025-05-16
1521,54,Rahul Sharma,Jaipur,Maharashtra,Accessories,Bag,3,23664,70992,Credit Card,2025-05-30
1522,35,Anjali Verma,Ahmedabad,Gujarat,Fashion,Jacket,1,46470,46470,UPI,2025-06-21
1523,92,Sneha Gupta,Jaipur,Rajasthan,Fashion,T-Shirt,2,6580,13160,Cash,2025-04-20
1524,33,Amit Singh,Bangalore,Rajasthan,Fashion,Jacket,4,29830,119320,Credit Card,2025-05-02
1525,92,Anjali Verma,Pune,Karnataka,Fashion,Jacket,5,17868,89340,Debit Card,2025-03-12
1526,33,Rahul Sharma,Pune,Rajasthan,Accessories,Watch,4,8718,34872,UPI,2025-03-24
1527,99,Vikas Singh,Jaipur,Rajasthan,Electronics,Laptop,1,30566,30566,UPI,2025-04-09
1528,24,Pooja Meena,Delhi,Maharashtra,Electronics,Smartphone,5,21989,109945,Debit Card,2025-04-18
1529,40,Sneha Gupta,Mumbai,Karnataka,Accessories,Watch,1,11376,11376,UPI,2025-05-17
1530,1,Rahul Sharma,Delhi,Rajasthan,Accessories,Sunglasses,5,28596,142980,Cash,2025-06-12
1531,2,Amit Singh,Jaipur,Karnataka,Electronics,Laptop,5,35729,178645,Cash,2025-03-06
1532,24,Amit Singh,Ahmedabad,Maharashtra,Fashion,Shoes,2,14963,29926,Cash,2025-04-16
1533,28,Amit Singh,Pune,Karnataka,Home,Mixer,4,42117,168468,Cash,2025-04-04
1534,55,Priya Jain,Mumbai,Karnataka,Electronics,Headphones,1,36968,36968,Credit Card,2025-06-11
1535,87,Rohit Yadav,Delhi,Karnataka,Accessories,Watch,2,42790,85580,Credit Card,2025-01-14
1536,67,Priya Jain,Bangalore,Karnataka,Accessories,Sunglasses,2,18037,36074,UPI,2025-03-02
1537,35,Priya Jain,Pune,Gujarat,Accessories,Sunglasses,5,6420,32100,Debit Card,2025-06-11
1538,58,Rohit Yadav,Ahmedabad,Karnataka,Accessories,Bag,4,43445,173780,Cash,2025-01-09
1539,72,Rohit Yadav,Delhi,Gujarat,Fashion,Shoes,5,38805,194025,Debit Card,2025-04-28
1540,39,Amit Singh,Bangalore,Karnataka,Electronics,Laptop,2,27288,54576,Debit Card,2025-02-17
1541,93,Priya Jain,Pune,Karnataka,Accessories,Bag,4,47139,188556,Cash,2025-05-13
1542,69,Amit Singh,Jaipur,Karnataka,Electronics,Smartphone,1,31531,31531,UPI,2025-05-18
1543,20,Neha Kapoor,Delhi,Karnataka,Home,Mixer,3,46110,138330,Credit Card,2025-03-16
1544,28,Pooja Meena,Delhi,Karnataka,Home,Mixer,2,40402,80804,Cash,2025-03-22
1545,11,Rahul Sharma,Jaipur,Karnataka,Accessories,Bag,2,12356,24712,UPI,2025-04-26
1546,84,Sneha Gupta,Delhi,Gujarat,Fashion,Jacket,5,24515,122575,Cash,2025-06-15
1547,9,Vikas Singh,Bangalore,Gujarat,Accessories,Bag,2,40203,80406,Credit Card,2025-06-11
1548,89,Karan Mehta,Pune,Karnataka,Home,Mixer,4,16589,66356,Cash,2025-02-16
1549,98,Pooja Meena,Mumbai,Rajasthan,Fashion,T-Shirt,1,13518,13518,Credit Card,2025-03-12
1550,96,Vikas Singh,Mumbai,Gujarat,Fashion,Jacket,4,7784,31136,Cash,2025-02-10
1551,40,Sneha Gupta,Pune,Maharashtra,Home,Mixer,5,42464,212320,Credit Card,2025-04-22
1552,99,Vikas Singh,Ahmedabad,Karnataka,Accessories,Bag,4,45884,183536,UPI,2025-02-21
1553,48,Karan Mehta,Pune,Delhi,Home,Mixer,4,33210,132840,Credit Card,2025-06-28
1554,96,Pooja Meena,Mumbai,Gujarat,Accessories,Sunglasses,2,28993,57986,UPI,2025-02-23
1555,32,Anjali Verma,Mumbai,Rajasthan,Accessories,Bag,4,8005,32020,UPI,2025-06-22
1556,74,Priya Jain,Bangalore,Gujarat,Electronics,Smartphone,5,8605,43025,Cash,2025-06-04
1557,49,Anjali Verma,Ahmedabad,Karnataka,Home,Chair,4,28679,114716,Debit Card,2025-06-10
1558,68,Anjali Verma,Delhi,Delhi,Accessories,Bag,5,46632,233160,UPI,2025-05-10
1559,91,Priya Jain,Bangalore,Delhi,Accessories,Bag,5,38811,194055,UPI,2025-02-27
1560,87,Sneha Gupta,Bangalore,Delhi,Fashion,T-Shirt,1,20426,20426,Debit Card,2025-04-17
1561,46,Pooja Meena,Bangalore,Gujarat,Accessories,Sunglasses,4,35508,142032,UPI,2025-04-01
1562,82,Vikas Singh,Bangalore,Karnataka,Electronics,Laptop,5,6947,34735,Debit Card,2025-04-08
1563,98,Rahul Sharma,Delhi,Delhi,Fashion,Jacket,2,10007,20014,Debit Card,2025-05-15
1564,99,Neha Kapoor,Ahmedabad,Delhi,Electronics,Headphones,3,4121,12363,Cash,2025-02-15
1565,83,Rohit Yadav,Bangalore,Delhi,Accessories,Bag,1,15359,15359,UPI,2025-01-28
1566,88,Neha Kapoor,Mumbai,Rajasthan,Accessories,Watch,4,24831,99324,Debit Card,2025-05-02
1567,38,Rohit Yadav,Jaipur,Karnataka,Home,Table,1,45050,45050,Credit Card,2025-01-25
1568,82,Rahul Sharma,Pune,Delhi,Electronics,Smartphone,2,15803,31606,Credit Card,2025-03-07
1569,79,Neha Kapoor,Jaipur,Karnataka,Fashion,Jacket,4,39059,156236,Credit Card,2025-01-26
1570,88,Pooja Meena,Mumbai,Maharashtra,Home,Mixer,2,27008,54016,UPI,2025-05-17
1571,56,Rohit Yadav,Pune,Rajasthan,Accessories,Sunglasses,5,38428,192140,Cash,2025-01-07
1572,88,Sneha Gupta,Pune,Rajasthan,Home,Mixer,5,21357,106785,UPI,2025-01-11
1573,54,Vikas Singh,Jaipur,Gujarat,Electronics,Headphones,2,13536,27072,UPI,2025-01-30
1574,4,Neha Kapoor,Jaipur,Delhi,Home,Mixer,2,35562,71124,Debit Card,2025-01-31
1575,6,Neha Kapoor,Bangalore,Gujarat,Home,Table,5,15775,78875,UPI,2025-01-01
1576,88,Karan Mehta,Jaipur,Karnataka,Electronics,Headphones,4,37429,149716,Credit Card,2025-01-05
1577,15,Rahul Sharma,Pune,Karnataka,Electronics,Smartphone,4,42085,168340,Credit Card,2025-04-29
1578,32,Anjali Verma,Mumbai,Delhi,Electronics,Headphones,5,3246,16230,UPI,2025-01-17
1579,56,Rahul Sharma,Ahmedabad,Karnataka,Fashion,T-Shirt,5,28993,144965,Credit Card,2025-04-15
1580,60,Priya Jain,Pune,Gujarat,Home,Table,1,1820,1820,Credit Card,2025-03-30
1581,55,Priya Jain,Jaipur,Rajasthan,Fashion,Jacket,5,22148,110740,Credit Card,2025-05-24
1582,68,Amit Singh,Jaipur,Gujarat,Fashion,Shoes,4,13329,53316,UPI,2025-01-15
1583,67,Anjali Verma,Jaipur,Rajasthan,Electronics,Smartphone,1,11162,11162,UPI,2025-02-27
1584,5,Amit Singh,Pune,Maharashtra,Home,Chair,1,14340,14340,Credit Card,2025-02-20
1585,79,Amit Singh,Mumbai,Karnataka,Home,Table,4,37055,148220,Debit Card,2025-04-30
1586,70,Amit Singh,Ahmedabad,Gujarat,Electronics,Headphones,3,12385,37155,Cash,2025-01-15
1587,27,Priya Jain,Jaipur,Delhi,Electronics,Headphones,1,8143,8143,UPI,2025-04-17
1588,98,Pooja Meena,Ahmedabad,Rajasthan,Electronics,Laptop,2,25993,51986,Credit Card,2025-02-23
1589,54,Vikas Singh,Pune,Maharashtra,Fashion,T-Shirt,2,36932,73864,Debit Card,2025-01-10
1590,59,Amit Singh,Pune,Gujarat,Accessories,Sunglasses,4,39538,158152,UPI,2025-05-21
1591,58,Pooja Meena,Bangalore,Rajasthan,Home,Table,3,24737,74211,Cash,2025-06-23
1592,36,Anjali Verma,Jaipur,Gujarat,Electronics,Headphones,3,30185,90555,Credit Card,2025-03-21
1593,52,Amit Singh,Delhi,Gujarat,Fashion,Jacket,4,36449,145796,UPI,2025-05-12
1594,73,Karan Mehta,Bangalore,Karnataka,Fashion,Shoes,1,12733,12733,UPI,2025-04-18
1595,23,Vikas Singh,Delhi,Maharashtra,Fashion,T-Shirt,5,25483,127415,Cash,2025-03-13
1596,52,Karan Mehta,Jaipur,Rajasthan,Accessories,Sunglasses,4,8901,35604,Debit Card,2025-01-25
1597,54,Karan Mehta,Pune,Rajasthan,Home,Mixer,2,10515,21030,Debit Card,2025-01-23
1598,60,Priya Jain,Mumbai,Gujarat,Home,Table,2,45927,91854,Cash,2025-01-09
1599,16,Vikas Singh,Mumbai,Gujarat,Accessories,Bag,3,36460,109380,Credit Card,2025-03-22
1600,8,Karan Mehta,Jaipur,Rajasthan,Accessories,Sunglasses,3,25777,77331,UPI,2025-01-22
